PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_TGT,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_TGT,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TIERS,WORST_RK,XPA,XPM
Saquon Barkley,,,,,,,,,,,,,4.7,,,,,,,0.0,0.0,,3.0,0.0,4.5,30.0,,7.4,9.5,0.0,17.0,,,,,,2.0,,0.0,0.0,,1.0,9.4,31.0,,,,,,0.0,0.0,15.0,RB,6.8,2.0,7.0,2.3,2.0,23.0,7.7,12.1,2.0,15.4,8.1,2.0,8.0,2.5,2.0,16.0,6.0,6.6,2.0,34.0,,6.0,0.0,9.0,60.0,,8.0,19.0,0.0,34.0,,,31.0,0.0,3.9,NYG,2.0,57.0,,
Scottie Phillips,,,,,,,,,,,,,0.2,,,,,,,,,,0.1,0.0,0.1,0.9,,,0.3,0.0,1.1,,,,,,,,0.0,0.0,,0.0,1.6,17.0,,,,,,,,4.0,,161.7,142.0,186.0,16.3,11.0,182.0,0.3,,,2.6,133.0,111.0,160.0,16.0,11.0,156.0,188.0,,11.0,,,1.0,0.0,1.0,7.0,,,2.0,0.0,9.0,,,24.0,0.0,,HOU,,,,
Scotty Miller,,,,,,,,,,,,,4.3,,,,,,,0.0,0.0,,2.1,0.2,3.3,31.3,,296.2,0.2,0.0,0.9,,,,,,210.0,,0.0,68.8,,0.0,69.5,19.0,,,,,,0.0,0.0,21.0,WR,103.2,75.0,105.0,9.0,9.0,131.0,6.4,314.0,229.0,102.5,109.2,83.0,106.0,9.2,9.0,135.0,105.0,32.2,9.0,379.0,,33.0,3.0,53.0,501.0,,305.0,3.0,0.0,14.0,,,15.0,12.5,30.4,TB,13.0,383.0,,
Seattle Seahawks,,,,,,,,,,,0.0,0.0,6.4,0.5,0.9,,,,,0.0,0.0,0.0,,,,,0.0,238.5,,,,2.9,0.2,,,,159.0,0.0,,,0.0,,103.0,30.0,8.0,14.0,,,,0.0,0.0,19.0,DEF,17.8,6.0,18.0,2.3,4.0,23.0,,241.8,159.0,,,,,,,,,22.2,,303.0,0.0,,,,,0.0,238.0,,,,46.0,3.0,28.0,,19.2,SEA,12.0,303.0,,
Seth Williams,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,6.0,0.0,21.0,,,,,,,,8.0,,154.6,127.0,164.0,11.3,11.0,180.0,0.0,,,0.0,186.1,148.0,179.0,46.1,11.0,320.0,160.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,26.0,0.0,,DEN,,,,
Shane Buechele,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,3.0,0.0,20.0,,0.0,0.0,0.0,0,,,17.0,,87.8,77.0,94.0,8.1,9.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,19.0,0.0,,KC,,,,
Shi Smith,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,321.5,0.0,0.0,0.0,,,,,,310.0,,0.0,0.0,,7.0,0.0,5.0,,,,,,0.0,0.0,7.0,WR,147.5,108.0,156.0,24.4,11.0,211.0,0.0,380.8,313.0,0.0,146.8,111.0,156.0,22.5,11.0,217.0,152.0,63.6,11.0,493.0,,0.0,0.0,0.0,0.0,,484.0,0.0,0.0,0.0,,,7.0,0.0,11.5,CAR,16.0,333.0,,
Simi Fehoko,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,0.0,27.0,,,,,,,,27.0,,146.2,125.0,153.0,11.7,11.0,175.0,0.0,,,0.0,159.7,132.0,155.0,39.0,11.0,323.0,151.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,DAL,,,,
Sony Michel,,,,,,,,,,,,,7.6,,,,,,,0.0,0.0,,0.8,0.1,1.0,12.7,,182.4,8.8,0.1,49.9,,,,,,112.0,,0.0,0.0,,2.0,68.3,22.0,,,,,,0.0,0.0,31.0,RB,57.1,39.0,54.0,6.9,6.0,89.0,8.4,138.7,61.0,75.3,46.8,26.0,48.0,10.6,6.0,88.0,59.0,39.1,7.0,310.0,,7.0,1.0,9.0,114.0,,177.0,79.0,1.0,449.0,,,4.0,0.0,30.0,NE,10.0,327.0,,
Stanley Morgan Jr.,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,24.0,,,,,,,,22.0,,194.0,173.0,231.0,21.0,13.0,215.0,0.0,,,0.0,244.8,212.0,254.0,48.8,13.0,342.0,230.0,,13.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,20.0,0.0,,CIN,,,,
Stefon Diggs,,,,,,,,,,,,,12.6,,,,,,,0.0,0.0,,7.9,0.5,10.4,95.9,,13.9,0.1,0.0,0.1,,,,,,10.0,,31.3,0.0,,1.0,201.6,16.0,,,,,,0.0,0.0,18.0,WR,3.4,1.0,3.0,1.4,1.0,8.0,20.5,11.0,5.0,328.6,3.2,1.0,3.0,1.1,1.0,6.0,3.0,2.2,1.0,17.0,,127.0,8.0,166.0,1535.0,,12.0,1.0,0.0,1.0,,,16.0,81.3,3.4,BUF,3.0,25.0,,
Stephen Anderson,,,,,,,,,,,,,0.7,,,,,,,,,,0.5,0.0,0.7,6.6,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,2.0,10.6,17.0,,,,,,,,9.0,,105.3,94.0,112.0,15.3,10.0,127.0,1.2,,,18.6,87.7,78.0,94.0,6.9,8.0,98.0,111.0,,10.0,,,8.0,0.0,11.0,106.0,,,0.0,0.0,0.0,,,22.0,0.0,,LAC,,,,
Stephen Carlson,,,,,,,,,,,,,0.2,,,,,,,,,,0.1,0.0,0.1,0.7,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,3.1,22.0,,,,,,,,21.0,,102.5,86.0,119.0,16.5,10.0,119.0,0.3,,,4.1,110.5,93.0,143.0,17.5,10.0,128.0,120.0,,10.0,,,1.0,0.0,2.0,11.0,,,0.0,0.0,0.0,,,17.0,0.0,,CLE,,,,
Stephen Gostkowski,0.0,2.0,4.0,5.0,7.0,0.0,0.1,0.3,0.3,0.5,,,7.9,,,,,,,0.0,0.0,,,,,,,303.1,,,,,,3.2,3.1,,126.0,,13.3,46.7,,,119.0,33.0,,,,,,0.0,0.0,33.0,K,26.3,19.0,30.0,4.4,5.0,36.0,,306.4,230.0,,,,,,,,,19.8,,353.0,,,,,,,312.0,,,,,,33.0,33.3,17.5,FA,13.0,342.0,48.0,46.0
Stephen Sullivan,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,,1.0,,100.5,92.0,117.0,8.5,10.0,109.0,0.0,,,0.0,104.0,83.0,128.0,15.8,10.0,121.0,114.0,,10.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CAR,,,,
Sterling Shepard,,,,,,,,,,,,,8.0,,,,,,,0.0,0.0,,5.5,0.3,7.5,54.7,,176.8,0.5,0.1,4.1,,,,,,99.0,,8.3,33.3,,2.0,96.5,13.0,,,,,,0.0,0.0,12.0,WR,65.4,44.0,65.0,8.9,7.0,119.0,13.5,157.2,90.0,162.5,60.3,40.0,60.0,9.0,7.0,88.0,60.0,32.6,7.0,244.0,,66.0,3.0,90.0,656.0,,169.0,6.0,1.0,49.0,,,17.0,41.7,33.5,NYG,10.0,354.0,,
Steven Sims Jr.,,,,,,,,,,,,,2.5,,,,,,,0.0,0.0,,2.3,0.1,3.1,22.1,,311.5,0.1,0.0,1.5,,,,,,247.0,,0.0,0.0,,0.0,30.3,22.0,,,,,,0.0,0.0,14.0,WR,115.6,89.0,120.0,19.8,10.0,195.0,4.8,331.2,265.0,57.3,124.8,97.0,131.0,26.4,10.0,201.0,120.0,37.0,10.0,395.0,,27.0,1.0,37.0,265.0,,364.0,1.0,0.0,18.0,,,22.0,0.0,28.9,PIT,14.0,372.0,,
Stevie Scott III,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,25.0,,,,,,,,22.0,,111.4,85.0,125.0,8.5,10.0,122.0,0.0,,,0.0,138.3,119.0,158.0,12.3,11.0,156.0,125.0,,10.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,NO,,,,
T.J. Hockenson,,,,,,,,,,,,,6.8,,,,,,,0.0,0.0,,4.2,0.4,6.3,45.2,,55.5,0.1,0.0,0.0,,,,,,26.0,,6.3,31.3,,1.0,108.3,21.0,,,,,,0.0,0.0,13.0,TE,5.3,3.0,5.0,1.4,2.0,15.0,11.0,53.9,26.0,175.3,5.1,3.0,5.0,1.2,1.0,10.0,4.0,10.7,2.0,94.0,,67.0,6.0,101.0,723.0,,54.0,1.0,0.0,0.0,,,24.0,50.0,12.3,DET,6.0,133.0,,
T.J. Vasher,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,0.0,27.0,,,,,,,,27.0,,209.5,203.0,237.0,6.5,13.0,216.0,0.0,,,0.0,213.2,172.0,235.0,32.2,13.0,261.0,235.0,,13.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,DAL,,,,
T.J. Yeldon,,,,,,,,,,,,,5.1,,,,,,,,,,0.3,0.3,1.3,7.3,,,3.3,0.0,23.3,,,,,,,,0.0,0.0,,0.0,15.2,33.0,,,,,,,,33.0,,125.4,102.0,139.0,20.9,10.0,156.0,5.4,,,16.2,119.3,92.0,166.0,28.1,11.0,158.0,143.0,,10.0,,,1.0,1.0,4.0,22.0,,,10.0,0.0,70.0,,,33.0,0.0,,FA,,,,
T.Y. Hilton,,,,,,,,,,,,,7.2,,,,,,,0.0,0.0,,3.7,0.3,6.2,50.8,,133.4,0.0,0.0,0.0,,,,,,49.0,,13.3,53.3,,1.0,108.2,9.0,,,,,,0.0,0.0,31.0,WR,53.5,22.0,52.0,6.5,6.0,83.0,10.9,188.5,95.0,164.2,70.0,42.0,75.0,14.8,7.0,130.0,53.0,47.2,6.0,372.0,,56.0,5.0,93.0,762.0,,127.0,0.0,0.0,0.0,,,2.0,26.7,23.0,IND,9.0,229.0,,
Taiwan Jones,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,5.0,0.0,23.0,,,,,,,,20.0,,152.3,132.0,180.0,18.1,11.0,176.0,0.0,,,0.0,134.4,115.0,162.0,14.7,11.0,148.0,178.0,,11.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,,,22.0,0.0,,BUF,,,,
Tajae Sharpe,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.8,0.0,,344.0,0.0,0.0,0.0,,,,,,316.0,,0.0,0.0,,4.0,0.0,8.0,,,,,,0.0,0.0,10.0,WR,162.3,116.0,178.0,28.8,11.0,221.0,0.0,445.5,392.0,0.0,161.5,143.0,174.0,15.6,11.0,194.0,176.0,53.5,11.0,499.0,,0.0,0.0,3.0,0.0,,496.0,0.0,0.0,0.0,,,12.0,0.0,28.0,ATL,16.0,372.0,,
Tampa Bay Buccaneers,,,,,,,,,,,0.0,0.1,7.3,0.6,0.9,,,,,0.0,0.0,0.0,,,,,0.0,177.4,,,,3.0,0.1,,,,139.0,0.0,,,1.0,,117.0,19.0,10.0,15.0,,,,0.0,0.0,26.0,DEF,5.9,1.0,5.0,3.5,2.0,15.0,,170.4,138.0,,,,,,,,,23.7,,243.0,0.0,,,,,0.0,175.0,,,,48.0,1.0,15.0,,25.0,TB,10.0,243.0,,
Tanner Hudson,,,,,,,,,,,,,0.4,,,,,,,,,,0.3,0.0,0.6,3.7,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,4.1,25.0,,,,,,,,5.0,,122.5,114.0,123.0,8.5,11.0,131.0,0.6,,,7.1,124.3,104.0,145.0,14.4,10.0,136.0,123.0,,11.0,,,3.0,0.0,7.0,41.0,,,0.0,0.0,0.0,,,30.0,0.0,,SF,,,,
Tarik Cohen,,,,,,,,,,,,,3.8,,,,,,,0.0,0.0,,2.0,0.0,3.0,13.7,,164.7,4.7,0.0,24.7,,,,,,98.0,,0.0,0.0,,2.0,11.5,8.0,,,,,,0.0,0.0,7.0,RB,53.8,35.0,51.0,9.5,6.0,84.0,5.8,185.8,80.0,17.5,57.4,29.0,58.0,14.5,7.0,102.0,44.0,63.1,6.0,382.0,,6.0,0.0,9.0,41.0,,154.0,14.0,0.0,74.0,,,13.0,0.0,41.0,CHI,10.0,312.0,,
Tavien Feaster,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,,12.0,,164.0,129.0,200.0,35.0,12.0,199.0,0.0,,,0.0,159.7,150.0,194.0,12.3,12.0,177.0,205.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,9.0,0.0,,ARI,,,,
Taylor Heinicke,,,,,,,,,,,,,11.7,,,19.0,12.0,0.0,63%,1.0,137.0,,,,,,,363.4,3.0,0.0,22.0,1.0,,,,137.0,298.0,,0.0,0.0,,2.0,11.68,12.0,,0.0,19.0,12.0,63%,1.0,137.0,12.0,QB,40.2,34.0,41.0,2.9,6.0,48.0,,362.1,294.0,,,,,,,,,28.7,,399.0,,,,,,,438.0,3.0,0.0,22.0,1.0,,9.0,0.0,26.5,WAS,15.0,397.0,,
Taysom Hill,,,,,,,,,,,,,9.4,,,7.6,5.5,0.1,73%,0.3,58.0,,,,,,,261.8,5.4,0.5,28.6,0.9,,,,58.0,88.0,,25.0,0.0,,2.0,150.62,10.0,,2.0,121.0,88.0,73%,4.0,928.0,10.0,QB,33.2,19.0,33.0,2.6,5.0,38.0,,298.5,116.0,,,,,,,,,43.9,,373.0,,,,,,,251.0,87.0,8.0,457.0,14.0,,13.0,100.0,65.5,NO,12.0,361.0,,
Teddy Bridgewater,,,,,,,,,,,,,16.8,,,32.8,22.7,0.7,69%,1.0,248.9,,,,,,,286.6,3.5,0.3,18.6,2.1,,,,248.9,135.0,,0.0,46.7,,1.0,252.26,6.0,,11.0,492.0,340.0,69%,15.0,3733.0,4.0,QB,29.4,18.0,30.0,3.0,5.0,37.0,,238.7,121.0,,,,,,,,,48.9,,356.0,,,,,,,283.0,53.0,5.0,279.0,31.0,,12.0,26.7,47.3,DEN,12.0,364.0,,
Tee Higgins,,,,,,,,,,,,,8.0,,,,,,,0.0,0.0,,4.2,0.4,6.8,56.8,,56.8,0.3,0.0,1.8,,,,,,32.0,,6.3,31.3,,2.0,127.6,24.0,,,,,,0.0,0.0,22.0,WR,25.2,12.0,24.0,3.5,4.0,35.0,12.2,52.0,29.0,194.6,23.5,13.0,22.0,4.8,4.0,38.0,24.0,11.6,4.0,86.0,,67.0,6.0,108.0,908.0,,55.0,5.0,0.0,28.0,,,20.0,43.8,8.9,CIN,6.0,89.0,,
Temarrick Hemingway,,,,,,,,,,,,,0.1,,,,,,,,,,0.1,0.0,0.3,1.3,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,1.0,33.0,,,,,,,,33.0,,127.0,118.0,124.0,9.0,11.0,136.0,0.3,,,2.0,109.7,97.0,134.0,17.9,10.0,135.0,124.0,,11.0,,,1.0,0.0,2.0,10.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,,,,
Tennessee Titans,,,,,,,,,,,0.0,0.1,3.9,0.5,0.9,,,,,0.0,0.0,0.0,,,,,0.0,273.5,,,,1.1,0.0,,,,164.0,0.0,,,1.0,,66.0,28.0,8.0,15.0,,,,0.0,0.0,12.0,DEF,21.4,5.0,21.0,2.4,4.0,27.0,,277.1,200.0,,,,,,,,,24.2,,323.0,0.0,,,,,0.0,272.0,,,,19.0,0.0,30.0,,20.3,TEN,12.0,314.0,,
Terrace Marshall Jr.,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,232.2,0.0,0.0,0.0,,,,,,151.0,,0.0,0.0,,0.0,0.0,5.0,,,,,,0.0,0.0,7.0,WR,83.7,59.0,81.0,14.6,8.0,122.0,0.0,184.1,96.0,0.0,68.5,41.0,63.0,13.7,7.0,114.0,81.0,44.9,8.0,320.0,,0.0,0.0,0.0,0.0,,236.0,0.0,0.0,0.0,,,7.0,0.0,44.1,CAR,12.0,355.0,,
Terry McLaurin,,,,,,,,,,,,,9.1,,,,,,,0.0,0.0,,5.8,0.3,8.9,74.5,,29.6,0.1,0.0,2.0,,,,,,23.0,,6.7,20.0,,1.0,136.8,14.0,,,,,,0.0,0.0,1.0,WR,10.8,7.0,9.0,2.0,3.0,18.0,14.9,27.7,16.0,223.8,11.0,7.0,11.0,2.0,3.0,19.0,11.0,4.3,3.0,41.0,,87.0,4.0,134.0,1118.0,,27.0,2.0,0.0,30.0,,,25.0,60.0,3.9,WAS,4.0,51.0,,
Tevin Coleman,,,,,,,,,,,,,1.1,,,,,,,0.0,0.0,,0.5,0.0,0.6,4.3,,160.7,3.5,0.0,6.6,,,,,,89.0,,0.0,0.0,,2.0,8.7,20.0,,,,,,0.0,0.0,18.0,RB,52.1,33.0,50.0,8.3,6.0,77.0,1.6,163.4,110.0,12.7,53.1,37.0,51.0,8.0,6.0,90.0,52.0,33.8,6.0,329.0,,4.0,0.0,5.0,34.0,,156.0,28.0,0.0,53.0,,,17.0,0.0,33.7,NYJ,10.0,274.0,,
Thaddeus Moss,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,3.0,0.0,24.0,,,,,,,,27.0,,85.7,64.0,96.0,27.2,9.0,124.0,0.0,,,0.0,97.4,74.0,110.0,15.0,9.0,120.0,95.0,,9.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,CIN,,,,
Theo Riddick,,,,,,,,,,,,,1.1,,,,,,,,,,1.0,0.0,1.2,8.6,,,1.2,0.0,2.8,,,,,,,,0.0,0.0,,0.0,5.7,28.0,,,,,,,,19.0,,148.6,92.0,158.0,5.2,11.0,156.0,2.1,,,10.7,125.3,82.0,153.0,26.8,11.0,151.0,150.0,,11.0,,,5.0,0.0,6.0,43.0,,,6.0,0.0,14.0,,,27.0,0.0,,LV,,,,
Tim Boyle,,,,,,,,,,,,,-0.1,,,0.0,0.0,0.0,NaN%,,,,,,,,,,1.6,0.0,-1.1,0.1,,,,0.0,,,0.0,0.0,,3.0,-0.9,30.0,,0.0,0.0,0.0,NaN%,,,3.0,,71.1,62.0,71.0,3.4,8.0,74.0,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,-9.0,1.0,,32.0,0.0,,DET,,,,
Tim Patrick,,,,,,,,,,,,,7.3,,,,,,,0.0,0.0,,3.4,0.4,5.3,49.5,,247.6,0.0,0.0,0.0,,,,,,189.0,,0.0,46.7,,3.0,110.2,21.0,,,,,,0.0,0.0,8.0,WR,88.8,67.0,85.0,10.8,8.0,128.0,10.7,254.2,174.0,161.2,90.1,64.0,85.0,10.0,8.0,117.0,85.0,33.1,8.0,349.0,,51.0,6.0,79.0,742.0,,250.0,0.0,0.0,0.0,,,26.0,33.3,33.3,DEN,12.0,373.0,,
Tim Tebow,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,327.7,0.0,0.0,0.0,,,,,,139.0,,0.0,0.0,,2.0,0.0,15.0,,,,,,0.0,0.0,2.0,TE,53.1,18.0,67.0,15.5,8.0,90.0,0.0,358.3,246.0,0.0,80.0,60.0,95.0,12.0,8.0,93.0,67.0,104.7,8.0,498.0,,0.0,0.0,0.0,0.0,,428.0,0.0,0.0,0.0,,,25.0,0.0,34.5,JAC,15.0,376.0,,
Todd Gurley II,,,,,,,,,,,,,9.2,,,,,,,0.0,0.0,,1.7,0.0,2.3,10.9,,275.6,13.0,0.6,45.2,,,,,,98.0,,13.3,40.0,,0.0,138.2,33.0,,,,,,0.0,0.0,33.0,RB,79.0,35.0,91.0,15.6,8.0,108.0,10.9,310.5,170.0,163.2,90.2,54.0,100.0,14.5,9.0,129.0,92.0,49.0,8.0,392.0,,25.0,0.0,35.0,164.0,,307.0,195.0,9.0,678.0,,,33.0,53.3,64.2,FA,13.0,379.0,,
Tom Brady,,,,,,,,,,,,,21.9,,,38.1,25.1,0.8,66%,2.5,289.6,,,,,,,90.5,1.9,0.2,0.4,1.3,,,,289.6,60.0,,31.3,37.5,,1.0,349.92,24.0,,12.0,610.0,401.0,66%,40.0,4633.0,19.0,QB,9.7,4.0,9.0,1.9,3.0,14.0,,88.1,54.0,,,,,,,,,11.6,,114.0,,,,,,,88.0,30.0,3.0,6.0,21.0,,25.0,62.5,11.8,TB,7.0,150.0,,
Tommy Sweeney,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,3.0,0.0,18.0,,,,,,,,14.0,,103.3,73.0,99.0,26.1,9.0,144.0,0.0,,,0.0,82.3,54.0,84.0,23.5,8.0,143.0,98.0,,9.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,18.0,0.0,,BUF,,,,
Tommy Tremble,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,351.8,0.0,0.0,0.0,,,,,,260.0,,0.0,0.0,,2.0,0.0,5.0,,,,,,0.0,0.0,1.0,TE,64.5,32.0,61.0,16.0,8.0,93.0,0.0,344.4,267.0,0.0,63.2,33.0,65.0,16.0,7.0,93.0,61.0,46.6,7.0,439.0,,0.0,0.0,0.0,0.0,,461.0,0.0,0.0,0.0,,,19.0,0.0,13.5,CAR,15.0,371.0,,
Tony Brooks-James,,,,,,,,,,,,,0.4,,,,,,,,,,0.0,0.0,0.0,0.0,,,3.0,0.0,4.0,,,,,,,,0.0,0.0,,0.0,0.4,21.0,,,,,,,,6.0,,130.6,100.0,145.0,19.4,10.0,160.0,0.4,,,0.4,130.0,116.0,185.0,14.0,12.0,144.0,159.0,,11.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,4.0,,,28.0,0.0,,ATL,,,,
Tony Jones Jr.,,,,,,,,,,,,,1.3,,,,,,,,,,0.0,0.0,0.0,0.0,,,3.0,0.0,13.0,,,,,,,,0.0,0.0,,0.0,1.3,25.0,,,,,,,,22.0,,169.3,160.0,194.0,9.9,12.0,183.0,1.3,,,1.3,69.1,43.0,86.0,16.9,8.0,106.0,180.0,,11.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,13.0,,,21.0,0.0,,NO,,,,
Tony Pollard,,,,,,,,,,,,,5.8,,,,,,,0.0,0.0,,1.8,0.1,2.5,12.1,,127.7,6.3,0.3,27.2,,,,,,89.0,,6.3,62.5,,2.0,92.8,26.0,,,,,,0.0,0.0,25.0,RB,43.9,33.0,44.0,3.8,6.0,60.0,7.5,121.0,71.0,120.8,41.9,27.0,42.0,5.2,6.0,55.0,43.0,18.5,6.0,200.0,,28.0,1.0,40.0,193.0,,123.0,101.0,4.0,435.0,,,19.0,18.8,16.1,DAL,9.0,219.0,,
Trace McSorley,,,,,,,,,,,,,4.7,,,5.0,1.5,0.0,30%,,,,,,,,,,2.5,0.0,8.5,0.0,,,,45.0,,,0.0,0.0,,3.0,9.3,17.0,,0.0,10.0,3.0,30%,,,15.0,,62.0,44.0,67.0,11.1,8.0,80.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,17.0,0.0,,15.0,0.0,,BAL,,,,
Travis Fulgham,,,,,,,,,,,,,6.0,,,,,,,0.0,0.0,,2.9,0.3,5.2,41.5,,300.6,0.0,0.0,0.0,,,,,,194.0,,7.7,61.5,,4.0,77.9,17.0,,,,,,0.0,0.0,32.0,WR,105.2,68.0,99.0,9.3,8.0,132.0,8.9,304.6,212.0,115.9,109.3,76.0,112.0,15.6,9.0,189.0,101.0,33.0,8.0,376.0,,38.0,4.0,67.0,539.0,,302.0,0.0,0.0,0.0,,,3.0,23.1,32.7,PHI,13.0,383.0,,
Travis Homer,,,,,,,,,,,,,2.6,,,,,,,0.0,0.0,,1.0,0.1,1.1,10.0,,358.6,2.8,0.0,9.8,,,,,,235.0,,0.0,0.0,,5.0,23.8,24.0,,,,,,0.0,0.0,9.0,RB,109.3,68.0,119.0,12.2,10.0,132.0,3.6,350.1,313.0,32.8,102.1,85.0,113.0,11.9,10.0,129.0,119.0,28.8,10.0,418.0,,9.0,1.0,10.0,90.0,,474.0,25.0,0.0,88.0,,,30.0,0.0,23.0,SEA,16.0,388.0,,
Travis Kelce,,,,,,,,,,,,,13.9,,,,,,,0.0,0.0,,7.0,0.7,9.7,94.4,,16.5,0.0,0.0,0.0,,,,,,7.0,,60.0,6.7,,1.0,207.76,23.0,,,,,,0.0,0.0,20.0,TE,1.0,1.0,1.0,0.1,1.0,2.0,20.9,16.2,5.0,312.76,1.0,1.0,1.0,0.1,1.0,2.0,1.0,2.4,1.0,18.0,,105.0,11.0,145.0,1416.0,,14.0,0.0,0.0,0.0,,,20.0,93.3,1.9,KC,3.0,22.0,,
Trayveon Williams,,,,,,,,,,,,,1.7,,,,,,,0.0,0.0,,0.5,0.0,0.5,3.0,,359.5,2.6,0.0,15.7,,,,,,310.0,,0.0,0.0,,4.0,16.7,10.0,,,,,,0.0,0.0,23.0,RB,107.7,83.0,126.0,11.9,10.0,129.0,2.2,324.3,223.0,21.7,100.1,79.0,121.0,16.0,10.0,132.0,126.0,52.6,10.0,419.0,,5.0,0.0,5.0,30.0,,482.0,26.0,0.0,157.0,,,7.0,0.0,29.4,CIN,16.0,382.0,,
